date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:14:29	13059/13059	---M--	200	added ('OK')	image/jpeg	etag:%223303-5c1194d9-0;;;%22	https://themezinho.net/unicord/images/avatar02.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/avatar02.jpg	(from https://themezinho.net/unicord/news.html)
19:14:29	139004/139004	---M--	200	added ('OK')	image/jpeg	etag:%2221efc-5c1194cf-0;;;%22	https://themezinho.net/unicord/images/news02.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/news02.jpg	(from https://themezinho.net/unicord/news.html)
19:14:53	1108196/1108196	---M--	200	added ('OK')	image/gif	etag:%2210e8e4-5c10f63c-0;;;%22	https://themezinho.net/unicord/images/anim-hero.gif	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/anim-hero.gif	(from https://themezinho.net/unicord/css/style.css)
19:14:58	15353/15353	---M--	200	added ('OK')	image/jpeg	etag:%223bf9-5c1194d9-0;;;%22	https://themezinho.net/unicord/images/avatar03.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/avatar03.jpg	(from https://themezinho.net/unicord/news.html)
19:15:06	257512/257512	---M--	200	added ('OK')	image/jpeg	etag:%223ede8-5c1194d0-0;;;%22	https://themezinho.net/unicord/images/news03.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/news03.jpg	(from https://themezinho.net/unicord/news.html)
19:15:09	213491/213491	---M--	200	added ('OK')	image/jpeg	etag:%22341f3-5c1194d0-0;;;%22	https://themezinho.net/unicord/images/news04.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/news04.jpg	(from https://themezinho.net/unicord/news.html)
19:15:09	1046/1046	---M-Z	200	added ('OK')	application/x-javascript	etag:%22416-5efaf10e-0;gz%22	https://themezinho.net/unicord/js/contact.form.min.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/js/contact.form.min.js	(from https://themezinho.net/unicord/say-hello.html)
19:15:11	14066/14066	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236f2-5efaf111-0;gz%22	https://themezinho.net/unicord/js/jquery.form.min.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/js/jquery.form.min.js	(from https://themezinho.net/unicord/say-hello.html)
19:15:13	21068/21068	---M-Z	200	added ('OK')	application/x-javascript	etag:%22524c-5efaf10e-0;gz%22	https://themezinho.net/unicord/js/jquery.validate.min.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/js/jquery.validate.min.js	(from https://themezinho.net/unicord/say-hello.html)
19:15:15	2346/2346	---M-Z	200	added ('OK')	application/x-javascript	etag:%2292a-5efaf11a-0;gz%22	https://themezinho.net/unicord/js/googlemaps.min.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/js/googlemaps.min.js	(from https://themezinho.net/unicord/say-hello.html)
19:15:31	69496/69496	---M--	200	added ('OK')	image/png	etag:%2210f78-5c119215-0;;;%22	https://themezinho.net/unicord/images/case02.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case02.png	(from https://themezinho.net/unicord/case-details.html)
19:15:33	172595/172595	---M--	200	added ('OK')	image/jpeg	etag:%222a233-5c1194d0-0;;;%22	https://themezinho.net/unicord/images/news05.jpg	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/news05.jpg	(from https://themezinho.net/unicord/news.html)
19:15:34	18000/18000	---M--	200	added ('OK')	image/png	etag:%224650-5c119216-0;;;%22	https://themezinho.net/unicord/images/case04.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case04.png	(from https://themezinho.net/unicord/case-details.html)
19:16:44	5564/5564	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215bc-5efaf11a-0;gz%22	https://themezinho.net/unicord/js/jquery.easing.min.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/js/jquery.easing.min.js	(from https://themezinho.net/unicord/case-details.html)
19:16:46	32991/32991	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:46%20GMT	https://themezinho.net/unicord/popper.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/popper.6e.delayed	(from https://themezinho.net/unicord/js/bootstrap.min.js)
19:16:48	32989/32989	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:48%20GMT	https://themezinho.net/unicord/Version/	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/Version/index.html	(from https://themezinho.net/unicord/js/swiper.min.js)
19:16:49	32989/32989	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:49%20GMT	https://themezinho.net/unicord/version/	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/version/index-2.html	(from https://themezinho.net/unicord/js/swiper.min.js)
19:16:50	32979/32979	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:50%20GMT	https://themezinho.net/unicord/GET	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/GET.6f.delayed	(from https://themezinho.net/unicord/js/particles.min.js)
19:16:51	33037/33037	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:51%20GMT	https://themezinho.net/unicord/Error%20pJS%20-%20No%20image.src	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/Error%20pJS%20-%20No%20image.src	(from https://themezinho.net/unicord/js/particles.min.js)
19:16:53	33116/33116	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:53%20GMT	https://themezinho.net/unicord/THREE.SceneUtils%20has%20been%20moved%20to%20/examples/js/utils/SceneUtils.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/THREE.SceneUtils%20has%20been%20moved%20to/examples/js/utils/SceneUtils.js	(from https://themezinho.net/unicord/js/motion.blur.js)
19:16:55	33116/33116	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:55%20GMT	https://themezinho.net/unicord/THREE.LensFlare%20has%20been%20moved%20to%20/examples/js/objects/Lensflare.js	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/THREE.LensFlare%20has%20been%20moved%20to/examples/js/objects/Lensflare.js	(from https://themezinho.net/unicord/js/motion.blur.js)
19:16:58	33085/33085	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:58%20GMT	https://themezinho.net/unicord/PIXI.mesh.RawMesh%20class%20has%20moved%20to%20PIXI.Mesh	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/PIXI.mesh.RawMesh%20class%20has%20moved%20to%20PIXI.73.delayed	(from https://themezinho.net/unicord/js/kinetic-slider.js)
19:16:59	33105/33105	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2013:46:59%20GMT	https://themezinho.net/unicord/StateSystem.setState%20has%20been%20renamed%20to%20StateSystem.set	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/StateSystem.setState%20has%20been%20renamed%20to%20StateSystem.set	(from https://themezinho.net/unicord/js/kinetic-slider.js)
19:17:02	397902/397902	UR-M--	200	added ('Partial%20Content')	image/png	etag:%226124e-5c119217-0;;;%22	https://themezinho.net/unicord/images/case05.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case05.png	(from https://themezinho.net/unicord/case-details.html)
19:17:03	29485/29485	---M--	200	added ('OK')	image/png	etag:%22732d-5c119216-0;;;%22	https://themezinho.net/unicord/images/case06.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case06.png	(from https://themezinho.net/unicord/case-details.html)
19:17:04	706927/706927	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22ac96f-5c119216-0;;;%22	https://themezinho.net/unicord/images/case03.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case03.png	(from https://themezinho.net/unicord/case-details.html)
19:17:07	448304/448304	---M--	200	added ('OK')	image/png	etag:%226d730-5c119217-0;;;%22	https://themezinho.net/unicord/images/case07.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case07.png	(from https://themezinho.net/unicord/case-details.html)
19:17:07	293574/293574	---M--	200	added ('OK')	image/png	etag:%2247ac6-5c119217-0;;;%22	https://themezinho.net/unicord/images/case08.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case08.png	(from https://themezinho.net/unicord/case-details.html)
19:17:07	1689297/1689297	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2219c6d1-5c119215-0;;;%22	https://themezinho.net/unicord/images/case01.png	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/images/case01.png	(from https://themezinho.net/unicord/case-details.html)
19:17:07	5889366/5889366	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%2259dd56-5c10f2ab-0;;;%22	https://themezinho.net/unicord/videos/video2.mp4	C:/Users/mitta/Downloads/YLF%20WEBSITE/themezinho.net/unicord/videos/video2.mp4	(from https://themezinho.net/unicord/index-video-bg.html)
